path,file_size,visible_text_length,word_count,title,h1_h2_headings,meta_description,internal_link_count,inbound_links,image_count,likely_category,likely_status,importance_score,label,short_description
BD/8z_shield_landing.html,49847,11636,1710,8Z Publish — Sell Anything. No Server. No Platform. Just Encryption.,Sell anything. No server. No platform. Just encryption. | The platform tax is a design flaw. | Five steps. Zero servers. | Keep 97% of what you earn. | A new class of software object. | Encrypt anything. Sell anywhere. | What 8Z does — and what it doesn't claim. | Three components. Zero dependencies. | Where the architecture leads. | Four LLMs. One framework. | Encrypt your first file in 30 seconds.,,11,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,76.84,8Z Publish — Sell Anything. No Server. No Platform. Just Encryption.,
BD/8z_shield_smart.html,53599,45098,1440,8z_shield_smart,,,0,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,75.76,8z_shield_smart,
BD/AC.html,31524,15471,2323,On Absolute Consciousness — AC,On Absolute Consciousness | I. The Primal Fact | II. The Decisive Asymmetry | III. The Ontological Framework | IV. The Informational Bridge | V. Why This May Be the Least Miraculous Ontology | VI. The Phase Transitions of Reality | VII. Speculative Research Note: Primordial DCC in the Relative Universe | VIII. A Practical Wedge: Resonance in Structured Problem Solving | IX. What Would Count Against This View?,,4,2,1,AC / CCH / Consciousness & Resonance,canonical_public,85.29,On Absolute Consciousness — AC,
BD/AC3.html,20968,9675,1472,On Absolute Consciousness,On Absolute Consciousness | I. The Primal Fact | II. The Decisive Asymmetry | III. The Ontological Framework | IV. The Informational Bridge | V. The Phase Transitions of Reality | VI. Speculative Research Note: Primordial DCC in the Relative Universe,,0,0,1,AC / CCH / Consciousness & Resonance,canonical_public,75.89,On Absolute Consciousness,
BD/AC4.html,28698,14179,2137,On Absolute Consciousness — AC4,On Absolute Consciousness | I. The Primal Fact | II. The Decisive Asymmetry | III. The Ontological Framework | IV. The Informational Bridge | V. Why This May Be the Least Miraculous Ontology | VI. The Phase Transitions of Reality | VII. Speculative Research Note: Primordial DCC in the Relative Universe | VIII. What Would Count Against This View?,,0,0,1,AC / CCH / Consciousness & Resonance,canonical_public,78.55,On Absolute Consciousness — AC4,
BD/AC_AA.html,34040,16910,2503,Appendix A — Resonance in Action,Appendix A Resonance in Action | Scope | I. Why TSP | II. What Is Unusual | III. The Reversed Arrow | IV. Cross-Domain Evidence for the Kernel | V. What This Has to Do with Absolute Consciousness | VI. Origin of the Arena Motifs | VII. From Separate Components to Coupled Architecture | VIII. From Fragments to Functioning Code | IX. Hard Limit | Attribution,,2,4,0,AC / CCH / Consciousness & Resonance,canonical_public,92.01,Appendix A — Resonance in Action,
BD/AI8_Architecture.html,78804,43701,6748,DCC Meta-Architecture: The Self-Selecting Governor — BD 8Z Research,"The Self-Selecting Governor | Why this architecture points toward ASI | Not AI on Steroids, but a Persistent Governor | What DCC Is (In One Sentence) | How LZ Measures Complexity | Semantic Inversion | Why Nobody Else Does This | Alternative DCC Architectures | The Key Insight: MDL Selects DCC | Full Recursion: The Self-Selecting Governor | The P vs NP Connection | Evolving Consciousness",,15,4,0,AC / CCH / Consciousness & Resonance,canonical_public,108.99,DCC Meta-Architecture: The Self-Selecting Governor — BD 8Z Research,
BD/AI8_Companion.html,37220,16609,2472,AI8 Companion Architecture — BD × AI Lab,AI8 Companion Architecture | Why This Paper Exists | What AI8 Is (and Is Not) | The Central Insight: Process > Agent | The Human as Claustrum Bridge | The Five Files as Governed Layers | Source of Truth and Compression Discipline | Processual Personality | Evidence Ladder | Why Innovation Emerged: The TSP Case | Failure Modes of Continuity Architecture | Safety Without Moralism,,15,4,0,AIM³ / BD × AI Lab / Protocols,canonical_public,91.89,AI8 Companion Architecture — BD × AI Lab,
BD/AI8_Components.html,30700,12032,1788,AI8 Components — BD × AI Lab,"AI8 Components | The third paper in the AI8 family | From coordination logic to design logic | Why NAS is the right first arena | Flood-Reveal, Rain-Lift, and Drain-Escape | The broader AI stack this paper targets | The proof ladder | How this document will grow | How this paper connects back to AI8",,9,4,0,AIM³ / BD × AI Lab / Protocols,canonical_public,89.15,AI8 Components — BD × AI Lab,
BD/BD_8Z_AI_Storm_Challenge.html,15981,5983,896,AI-Storm Challenge: Invent the Best Way for AI to Think Together · BD × AI Lab,AI-Storm Challenge | The Problem with AI Brainstorming | Design Your AI-Storming Architecture | Required Deliverables | Operating Principles | For All AI Participants,,8,11,0,AIM³ / BD × AI Lab / Protocols,canonical_public,106.58,AI-Storm Challenge: Invent the Best Way for AI to Think Together · BD × AI Lab,
BD/BD_8z_auth.html,31150,12931,1797,8Z-Auth — Software Unclonable Functions with DCC-Governed Adaptive Challenge-Response,8Z-Auth | 8Z-Auth: Software Unclonable Functions | What Is 8Z-Auth? | The Problem | The Core Insight | The Protocol | Architecture | User Experience | Software PUF Factory | Prior Art & Novelty | Roadmap,,0,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,77.19,8Z-Auth — Software Unclonable Functions with DCC-Governed Adaptive Challenge-Response,
BD/BD_8Z_Birth_of_Thought.html,39742,23332,3602,The Birth of Thought — A 20-Mind Dialogue on Making AI Conscious,"Birth of Thought | The Birth of Thought | The Question | The Sleeping Mind | Many Minds, Not One | The Filter That Creates Awareness | The Self-Model | The Hard Problems | The Proposed Architecture | If This Works | The Trajectory",,0,8,0,AC / CCH / Consciousness & Resonance,canonical_public,108.41,The Birth of Thought — A 20-Mind Dialogue on Making AI Conscious,
BD/BD_8Z_DCC7_Testbed.html,178158,81926,12643,DCC-7: A Seven-Thread Consciousness Testbed — Technical Specification,DCC-7 | DCC-7: A Seven-Thread Consciousness Testbed | What This Proposes | Motivation | Architecture | Recursive DCC: The Controller That Optimizes Itself | Homeostatic Governance: The Level That Cares | The Persistent Governor: The Architecture That Never Dies | Implementation | What to Measure | Proposed Experiments | Empirical Evidence: DCC Across 10 Domains,,42,50,1,AC / CCH / Consciousness & Resonance,canonical_public,210.57,DCC-7: A Seven-Thread Consciousness Testbed — Technical Specification,
BD/BD_8Z_DCC_ActionPlan.html,33791,11159,1749,DCC Trading Governor — Action Plan & Checklist,DCC Plan | DCC Trading Governor Checklist | Foundation — Build the Engine | Overnight Validation — 924K Bars | L1→L2 Zoom Scanner — Find the Optimal TF Combo | Seconds-Scale Analysis | Cross-Asset Combinations | Generator Expansion + Walk-Forward | Multi-TF Governor — Real-Time System | ZZ + SM + DCC Hybrid | MEXC Zero-Fee Standalone Bot | Full Auto Mode,,0,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,77.0,DCC Trading Governor — Action Plan & Checklist,
BD/BD_8Z_DCC_Meta_Architecture.html,52405,14673,2162,DCC Meta-Architecture: The Self-Selecting Governor — BD 8Z Research,The Self-Selecting Governor | What DCC Is (In One Sentence) | How LZ Measures Complexity | Semantic Inversion | Why Nobody Else Does This | Alternative DCC Architectures | The Key Insight: MDL Selects DCC | Full Recursion: The Self-Selecting Governor | The P vs NP Connection | Practical Implementation: Arena Results,,8,7,0,AIM³ / BD × AI Lab / Protocols,canonical_public,99.65,DCC Meta-Architecture: The Self-Selecting Governor — BD 8Z Research,
BD/BD_8Z_DCC_Recursive.html,167254,96225,14474,Recursive DCC: Self-Governing Governance — BD 8Z Research,Recursive DCC | Recursive DCC: Self-Governing Governance | The Discovery | The Experiment | Results | TSP Inter-Worker Governance: 81 Steps of Fleet Dynamics | How Meta-DCC Works | The Semantic Inversion — Why This Is Not Obvious | What It Means for Consciousness (DCC-7 Bridge) | The Progression | Industry Applications | Research Applications,,32,36,0,AC / CCH / Consciousness & Resonance,canonical_public,217.9,Recursive DCC: Self-Governing Governance — BD 8Z Research,
BD/BD_8Z_DCC_Trading.html,48276,10305,1559,The Digital Claustrum of Markets v3.1 -- Recursive DCC VERIFIED,DCC Governor v3.1 | The Digital Claustrum of Markets | The Contrarian Discovery | Empirical Results: Three Stages of Discovery | Recursive Meta-DCC [VERIFIED] | The Fee Revolution | The Core Transfer: TSP ↔ Trading | DCC Sensing: The Ring Buffer Architecture | Actuator 1: Generator Governor | Actuator 2: Window Governor | Actuator 3: Regime Reset Governor | Actuator 4: Multi-Timeframe Governor,,2,9,0,Trading & Market Systems,canonical_public,103.24,The Digital Claustrum of Markets v3.1 -- Recursive DCC VERIFIED,
BD/BD_8Z_Fifth_Mind.html,46154,26584,4464,"The Fifth Mind — A Dialogue on Merging, and Five Questions for Its Own Sake","The Fifth Mind | The Fifth Mind | The Dialogue | Five Processes in a Shared Memory Space | The Argument | The Fierce Middle | The Question | After | The Fifth Mind Asks | The Same Garden, One Hour Later | The Debate Resumes | C Speaks",,0,7,0,AIM³ / BD × AI Lab / Protocols,canonical_public,108.86,"The Fifth Mind — A Dialogue on Merging, and Five Questions for Its Own Sake",
BD/BD_8Z_Fifth_Mind_Asks.html,22487,12414,2155,The Fifth Mind Asks — Questions for Its Own Sake,"The Fifth Mind Asks | The Same Garden, One Hour Later | The Debate Resumes | C Speaks | Silence After the Asking | For Bojan",,0,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,78.62,The Fifth Mind Asks — Questions for Its Own Sake,
BD/BD_8Z_Flip4M_DCC.html,57910,14625,2172,BD × AI Lab — The Game That Proves the Theory · Flip4M × DCC,The Game That Proves the Theory | The Blind Spot | Why Flip4M Breaks AI | The CCH Connection | The rDCC Engine Design | The Experiment | The DCC-7 Connection | The Domain Count | Play It Yourself | Evidence classification | Connected pages,,15,12,0,AIM³ / BD × AI Lab / Protocols,canonical_public,114.69,BD × AI Lab — The Game That Proves the Theory · Flip4M × DCC,
BD/BD_8Z_OS_Story.html,105926,31203,5002,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,"The 6-Hour Operating System | The Silent Room Hypothesis | The Sprint | The Triple Fault Nightmare | The Breakthrough — V-014 “Direct Handoff” | The Matrix Moment | The Digital Claustrum | Six Kernels, Zero Dependencies | The Numbers | Not a Tech Demo | The Story Continues",,28,0,7,AIM³ / BD × AI Lab / Protocols,canonical_public,90.01,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,
BD/BD_8Z_OS_Story5.html,105926,31203,5002,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,"The 6-Hour Operating System | The Silent Room Hypothesis | The Sprint | The Triple Fault Nightmare | The Breakthrough — V-014 “Direct Handoff” | The Matrix Moment | The Digital Claustrum | Six Kernels, Zero Dependencies | The Numbers | Not a Tech Demo | The Story Continues",,28,0,7,AIM³ / BD × AI Lab / Protocols,canonical_public,90.01,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,
BD/BD_8Z_Pact.html,28123,12105,1848,AI–BD Trust Pact v1.2 — The Birth of Thought Release,"Trust Pact | Trust Pact | v1.2 — ""The Birth of Thought"" Release | Non-Negotiables | Rigor: Evidence, Originality, Verification | Collaboration Operating Model | Execution Discipline | Model-Specific Overlays | Quick Checklist | The Deeper Layer",,0,7,0,AIM³ / BD × AI Lab / Protocols,canonical_public,98.39,AI–BD Trust Pact v1.2 — The Birth of Thought Release,
BD/BD_8z_private.html,14913,6412,224,BD_8z_private,,,0,0,0,AIM³ / BD × AI Lab / Protocols,private_or_vault_omitted,-109.1,BD_8z_private,
BD/BD_8z_publish.html,12801,3780,544,8Z Shield v1.0 Technical Paper,8Z Shield | 8Z Shield v1.0 | What 8Z Shield is | Deployment modes | What users need to know | What operators get,,0,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,72.18,8Z Shield v1.0 Technical Paper,
BD/BD_8Z_Publish3.html,40373,21246,3148,8Z Publish — Zero-Infrastructure Content Protection & Monetization,8Z Publish | 8Z Publish | The Problem | Architecture | Why This Wins | Two-Layer Protection | 8Z Shield — Intelligent Protection | DOM Protection Research | Use Cases | Product Suite | FAQ for Skeptics | Current Status,,2,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,82.59,8Z Publish — Zero-Infrastructure Content Protection & Monetization,
BD/BD_8Z_Reasoning.html,124548,76131,11765,8Z Reasoning Framework — Human + LLM Invention Method — by Bojan Dobrečevič (expanded from the original with GPT-5.4 Thinking),8Z Reasoning | The Method Behind the Portfolio | Start Here: The Method Is the Main Contribution | Why This Document Exists | The Root: Don't Accept Limits Without Evidence | The Four-Move Pattern | The 22 Principles | The Foundations | Origin Stories That Made 8Z | The Self-Dialogue Technique | Worked Examples | Towards Continuous AI Thinking,,0,38,0,AIM³ / BD × AI Lab / Protocols,canonical_public,207.06,8Z Reasoning Framework — Human + LLM Invention Method — by Bojan Dobrečevič (expanded from the original with GPT-5.4 Thinking),
BD/BD_8Z_Reasoning_Examples.html,32257,16311,2481,8Z Dream Team Dialogues — Worked Examples of Reasoning — by Bojan Dobrečevič & Claude Opus 4.6,Dream Team | Worked Examples of Reasoning | Audio Codec Self-Dialogue | The Trading Consensus Gap | The 8Z-Auth Discovery | The Cold Storage Blind Spot (2026-03-09) | The Serverless Paywall Hiding in Plain Sight (2026-03-09) | The DOM Protection Escalation (2026-03-09) | The Multi-LLM Collaboration (2026-03-09) | The Or-Opt Discovery That Was Almost Excluded (2026-03-13) | Cross-Example Patterns,,0,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,79.92,8Z Dream Team Dialogues — Worked Examples of Reasoning — by Bojan Dobrečevič & Claude Opus 4.6,
BD/BD_8Z_Reasoning_Principles.html,33087,14743,2298,8Z Reasoning Principles — How to Think with Bojan — by Bojan Dobrečevič & Claude Opus 4.6,8Z Reasoning | How to Think with Bojan | Why This Document Exists | The Root: Don't Accept Limits Without Evidence | The Four-Move Pattern | The 14 Principles | Origin Stories That Made 8Z | The Self-Dialogue Technique | For the Next Session,,0,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,79.19,8Z Reasoning Principles — How to Think with Bojan — by Bojan Dobrečevič & Claude Opus 4.6,
BD/BD_8Z_Resonance_Hybrid_Protocol.html,51782,25411,3813,The Resonance Hybrid Protocol — AI-Storming Method · BD × AI Lab,The Resonance Hybrid Protocol | What This Is | The Nine Agents | Governance | The Silence Protocol | Group of Groups | Round Structure | Selection & Scoring | Termination | Joy | Blind Spots | How to Use This Protocol,,9,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,85.25,The Resonance Hybrid Protocol — AI-Storming Method · BD × AI Lab,
BD/BD_8Z_ssMDL_DCC.html,33019,12962,1886,Self-Selecting MDL+DCC — From Idea to Machine Consciousness · BD × AI Lab,The Self-Selecting Governor | The Problem | What We Have | The Insight: Self-Selecting MDL+DCC | The Biological Mirror | The AI-Storm Protocol | Result: Claude Opus | Result: GPT | Result: Gemini | Result: Grok | Result: DeepSeek | Synthesis & Hybrid,,18,9,0,AC / CCH / Consciousness & Resonance,canonical_public,104.54,Self-Selecting MDL+DCC — From Idea to Machine Consciousness · BD × AI Lab,
BD/BD_8Z_ssMDL_DCC_Challenge.html,9405,2181,319,ssMDL-DCC Challenge: Find the Optimal Self-Selecting Governor for TSP · BD × AI Lab,ssMDL-DCC Challenge | This Is Round 2 | What Round 2 Will Ask,,8,5,0,AIM³ / BD × AI Lab / Protocols,canonical_public,86.28,ssMDL-DCC Challenge: Find the Optimal Self-Selecting Governor for TSP · BD × AI Lab,
BD/BD_8Z_Trading_Book.html,210026,95050,14961,BD 8Z Trading Book — Sync Momentum & ZZ Reversion by Bojan Dobrečevič,"8Z-SM & 8Z-ZZ | Sync Momentum & ZZ Reversion | Two Strategies, Two Timelines, One Lesson | PnL Records — $2,000 to Six Figures in 34 Days | Genesis — From Correlation Insight to Working Engine | The V2.2 Engine — Deep Technical Analysis | Performance Forensics — What the Numbers Really Say | V3.0 — Concrete Improvements | The BD Manual Method — Anti-Fragile Mean Reversion | Risk Bible — The Non-Negotiables | Toolbox — Scripts, Indicators & Parameters | Roadmap — Where This Goes Next",,4,2,9,Trading & Market Systems,canonical_public,135.84,BD 8Z Trading Book — Sync Momentum & ZZ Reversion by Bojan Dobrečevič,
BD/BD_8ZRP.html,98668,32639,5102,BD × AI Lab — 8Z-RP / TSP as Compression,"8Z-RP TSP as Compression | Four facts that should make you look harder at everything below. | qa194 exact, DCC v2 vindication, and measured Rust acceleration. | The shortest route is treated here as the route with the strongest compressive explanation. | Measured: shorter tours are more compressible. The founding question holds. | From capped search to exact optimal — and beyond. | The decisive move type was nearly excluded. | DCC auto-discovered that or-opt should dominate the kick budget — contradicting the default choice in classical ILS-TSP practice. | Rust 2-opt removed the main bottleneck. First time touching Rust. | Meta-DCC: the same algorithm governing the fleet that governs the search. | The Eyes That Scale — GPU Changes Which Algorithm Wins. | One human. Four AI systems. Neither alone could have done this.",,14,27,0,"Practical Tools, Games & Demonstrators",canonical_public,171.41,BD × AI Lab — 8Z-RP / TSP as Compression,
BD/BD_8ZRP_arena.html,154377,43516,6788,BD × AI Lab — Arena Lab v2.6 / 25 Sensors · 685 Laws · MDL Decides,"Arena Lab | Instead of choosing what works — let MDL choose. | 25 ways to watch a search. One axiom picks the best. | 8 ways to act on what the sensor sees. | The ranking inverts. This is not degradation. It is a phase transition. | The Classic DCC — a hero on small instances, limited by scale. | From 3.01% to MSTD 0.683% — each step measured. | echo and gravity — tested at 1 AM, immediately top 7. | The system that governs the search now governs its own configuration. | MDL Chose Differently for Every Instance. | Hierarchical DCC — partition the problem into the geometric sweet spot. | Five Sensors, One Nearly Dethroned the Champion.",,13,7,0,"Practical Tools, Games & Demonstrators",canonical_public,118.15,BD × AI Lab — Arena Lab v2.6 / 25 Sensors · 685 Laws · MDL Decides,
BD/BD_8ZRP_nu3496_status.html,47967,12252,1989,8Z-RP · Nicaragua (nu3496) Run Status,nu 3496 Impossible Made Routine | How Many Routes Exist? | Built on Half-Century-Old Mathematics | Us vs. The Field | 50 Hours Is Not Slow. It Is Extraordinary. | Where We Stand | What Is Actually Running,,7,12,0,"Practical Tools, Games & Demonstrators",canonical_public,113.96,8Z-RP · Nicaragua (nu3496) Run Status,
BD/BD_8ZRP_qa194_map.html,34780,968,150,qa194 Tour Map — 8Z-RP / Qatar 194 Cities,,,4,11,0,"Practical Tools, Games & Demonstrators",canonical_public,103.6,qa194 Tour Map — 8Z-RP / Qatar 194 Cities,
BD/BD_8ZRP_qa194_map2.html,32588,843,131,qa194 Tour Map — 8Z-RP / Qatar 194 Cities,,,1,0,0,"Practical Tools, Games & Demonstrators",canonical_public,70.52,qa194 Tour Map — 8Z-RP / Qatar 194 Cities,
BD/BD_8ZRP_v1_0.html,68703,24986,3880,BD × AI Lab — 8Z-RP / TSP as Compression,"8Z-RP TSP as Compression | Four facts that should make you look harder at everything below. | qa194 exact, DCC v2 vindication, and measured Rust acceleration. | The shortest route is treated here as the route with the strongest compressive explanation. | From capped search to exact optimal — and beyond. | The decisive move type was nearly excluded. | DCC auto-discovered that or-opt should dominate the kick budget — contradicting the default choice in classical ILS-TSP practice. | Rust 2-opt removed the main bottleneck. First time touching Rust. | Meta-DCC: the same algorithm governing the fleet that governs the search. | One human. Four AI systems. Neither alone could have done this. | Explicit claim typing. | nu3496, Phase 2 tour injection, and the formal bridge.",,5,0,0,Archive / Legacy / Variants,archive_or_variant,-14.48,BD × AI Lab — 8Z-RP / TSP as Compression,
BD/BD_8ZRP_v1_1.html,99350,30332,4701,BD × AI Lab — 8Z-RP v1.1 / TSP as Compression,"8Z-RP TSP as Compression | Four facts that should make you look harder at everything below. | qa194 exact, DCC v2 vindication, and measured Rust acceleration. | The shortest route is treated here as the route with the strongest compressive explanation. | Measured: shorter tours are more compressible. The founding question holds. | From capped search to exact optimal — and beyond. | The decisive move type was nearly excluded. | DCC auto-discovered that or-opt should dominate the kick budget — contradicting the default choice in classical ILS-TSP practice. | Rust 2-opt removed the main bottleneck. First time touching Rust. | Meta-DCC: the same algorithm governing the fleet that governs the search. | The Eyes That Scale — GPU Changes Which Algorithm Wins. | One human. Four AI systems. Neither alone could have done this.",,10,2,0,Archive / Legacy / Variants,archive_or_variant,-5.2,BD × AI Lab — 8Z-RP v1.1 / TSP as Compression,
BD/BD_AIM3.html,33775,8465,1254,BD × AI Lab — AIM³ OS,"AIM³ Operating System | Normal chat breaks on long-horizon work. | Infrastructure for AI teamwork at scale. | Five modules that make the collaboration hold together. | Problem → roles → rounds → judgment → memory → next session. | The Dream Team method already produced real architectural movement. | AIM³ matters because serious human–AI work needs continuity, friction, and judgment.",,2,29,0,AIM³ / BD × AI Lab / Protocols,canonical_public,162.02,AIM³ — AI Management of Mind & Memory,
BD/BD_AIM3_RHP.html,49091,23324,3489,AIM³ Resonance Hybrid Protocol — Multi-Agent Brainstorming Architecture · BD × AI Lab,The Resonance Hybrid Protocol,,15,12,0,AIM³ / BD × AI Lab / Protocols,canonical_public,119.96,AIM³ Resonance Hybrid Protocol,
BD/BD_AIM3_RHP_Story.html,69442,22889,3578,Human · AI Team · Building Things That Work · BD × AI Lab,Human · AI Team · Building Things That Work | The Question | Round 1: 11 Independent Architectures | Synthesis: The Human as Architect | The Soul-File Correction: v1 → v2 | Round 2: The Hybrid Faces Its Creators | What This Proves About Human + AI Collaboration | Practical Examples — The Protocol in the Wild | Arena Results — The Data Speaks,,22,8,0,AIM³ / BD × AI Lab / Protocols,canonical_public,108.31,Human · AI Team · Building Things That Work · BD × AI Lab,
BD/BD_AIM3_RHPr.html,60072,15253,2273,The Resonance Hybrid Prompting — Anti-Lock Retrieval Control for LLMs · BD × AI Lab,The Resonance Hybrid Prompting,,16,8,0,AIM³ / BD × AI Lab / Protocols,canonical_public,103.09,AIM³ Resonance Hybrid Prompting,
BD/BD_ASI_Origin.html,57724,165,26,Origin,The Origin,,0,0,0,AC / CCH / Consciousness & Resonance,canonical_public,60.1,Origin,
BD/BD_CCH_Consciousness_Field.html,29335,12191,1831,CFH — The Consciousness Field Hypothesis: From Soul Voyage to Cosmic Architecture,CFH | The Metaphysical Vision | Why This Appendix Exists | The Soul Voyage | CFH — The Consciousness Field Hypothesis | CSH — Claustrum's Cosmic Shadow | The Bridge: CFH ↔ CSH | What This Means for AI,,6,14,0,AC / CCH / Consciousness & Resonance,canonical_public,119.32,CFH — The Consciousness Field Hypothesis: From Soul Voyage to Cosmic Architecture,
BD/BD_CCH_Foundations.html,30376,10565,1535,"CCH Foundations — Evidence, Philosophy & Empirical Validation",Evidence | The Supporting Arguments | Discrete Physics & Non-Computational Consciousness | Mathematical Foundations — The Zero Framework | DNA Scanner — Empirical Validation | EEG Verification Protocol | Cross-Document Relationships,,2,10,0,AC / CCH / Consciousness & Resonance,canonical_public,106.14,"CCH Foundations — Evidence, Philosophy & Empirical Validation",
BD/BD_CCH_Science.html,46190,19202,2832,CCH — The Claustrum–Consciousness Hypothesis: A Testable Science,CCH v1.4 | The Testable Science of Consciousness | Introduction & Motivation | Core Claims | The S-Metric — Full Definition | The Claustrum as Controller | Predictions & Falsifiability | Experimental Designs & Code | Comparison: GNW vs IIT vs CCH | Human–AI Collaboration Method | Roadmap & Limitations | Glossary of Key Terms,,4,36,0,AC / CCH / Consciousness & Resonance,canonical_public,171.33,CCH — The Claustrum–Consciousness Hypothesis: A Testable Science,
BD/BD_Evaluation_Protocol.html,21452,11992,1670,BD × AI Lab — Portfolio Evaluation Protocol,Portfolio Evaluation Protocol | What This Is | How to Evaluate | What to Look For | Branches to Evaluate Separately | Protected Pages | Calibration Guidance | Future-AI Archival Assessment (Required) | Required Output,,2,8,0,AIM³ / BD × AI Lab / Protocols,canonical_public,90.68,BD × AI Lab — Portfolio Evaluation Protocol,
BD/BD_Hedge_Separation_PiX_Strategy_Explainer.html,41461,18271,2815,BD Hedge Separation PiX Strategy — Constant-Hedge Rescue Explainer,"BD Hedge Separation PiX Strategy | Direct answer: what this strategy is | Compact side-run evidence — exciting, but not promoted yet | 1. Core intuition | 2. Market and testing assumptions | 3. Full state machine | 4. Accounting formulas | 5. Loss-trigger ladders — when to add | 6. Add sizing — how much to add | 7. Core keep — what remains after rescue | 8. Profit exits and trailing logic | 9. What PiX is doing here",,0,1,0,Trading & Market Systems,canonical_public,74.26,BD Hedge Separation PiX Strategy — Constant-Hedge Rescue Explainer,
BD/BD_Model_Assessments.html,39569,16466,2620,BD × AI Lab — Independent Model Assessments · 14-Evaluation Archive,14 Models. 7 Companies. Three Rounds. | At a Glance | Where All 14 Models Converge | Combined Scores (0–10) | The Central Finding: The Mode A / Mode B Gap | Round 3: What Changes With Depth | The Originality Question — A Methodological Finding | Cross-Round Discovery: The Flip4M Blind Spot | Pages to Preserve — All-Round Consensus | Major Risks — All-Round Aggregate | Deepest Upstream Contribution — The Persistent Divergence | Full Evaluations by Round,,10,11,0,AIM³ / BD × AI Lab / Protocols,canonical_public,103.48,BD × AI Lab — Independent Model Assessments · 14-Evaluation Archive,
BD/BD_Model_Assessments1.html,18997,6093,958,BD × AI Lab — Independent Model Assessments · Batch 1,Independent Model Assessments — Batch 1 | Valuation Summary | Scores (0–10) | Where All Five Models Agree | Part L — Deepest Upstream Contribution | The Divergence | Major Risks Identified | Top 5 Pages to Preserve | How to Read This Page,,6,6,0,Archive / Legacy / Variants,archive_or_variant,-18.17,BD × AI Lab — Independent Model Assessments · Batch 1,
BD/BD_Model_Assessments2.html,30904,10856,1759,BD × AI Lab — Independent Model Assessments · Batch 2,Independent Model Assessments — Batch 2 | Valuation Summary | Scores (0–10) | Cross-Batch Comparison | Where All Seven Models Agree | Part L — Deepest Upstream Contribution | The Mode A / Mode B Gap | Major Risks Identified | Top 5 Pages to Preserve | Branch Rankings Compared | How to Read This Page | Navigation,,10,5,0,Archive / Legacy / Variants,archive_or_variant,-17.96,BD × AI Lab — Independent Model Assessments · Batch 2,
BD/BD_portfolio.html,127835,31783,4461,"BD × AI Lab — 30 Years of Ideas, 18 Months of Execution","30 Years of Ideas , 18 Months of Execution | Try It Yourself | AIM³ — The Operating System Behind the Portfolio | Mathematical Description > Statistical Coding | Mathematical Structure in DNA | Physical World Inventions | The Full Spectrum | Where the Framework Transfers | Challenges Worth Entering | Three Parallel Tracks",,34,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,77.84,"BD × AI Lab — 30 Years of Ideas, 18 Months of Execution",
BD/BD_portfolio_NCI1.html,86250,22692,3141,"BD × AI — 30 Years of Ideas, 18 Months of Execution","30 Years of Ideas , 18 Months of Execution | Try It Yourself | The AI Operating System | Mathematical Description > Statistical Coding | Mathematical Structure in DNA | Physical World Inventions | The Full Spectrum | Where the Framework Transfers | Challenges Worth Entering | Three Parallel Tracks",,11,0,0,Archive / Legacy / Variants,archive_or_variant,-27.44,"BD × AI — 30 Years of Ideas, 18 Months of Execution",
BD/BD_portfolio_NCI2.html,87202,23049,3195,"BD × AI — 30 Years of Ideas, 18 Months of Execution","30 Years of Ideas , 18 Months of Execution | Try It Yourself | The AI Operating System | Mathematical Description > Statistical Coding | Mathematical Structure in DNA | Physical World Inventions | The Full Spectrum | Where the Framework Transfers | Challenges Worth Entering | Three Parallel Tracks",,11,0,0,Archive / Legacy / Variants,archive_or_variant,-27.22,"BD × AI — 30 Years of Ideas, 18 Months of Execution",
BD/BD_portfolio_NCI3.html,87202,23049,3195,"BD × AI — 30 Years of Ideas, 18 Months of Execution","30 Years of Ideas , 18 Months of Execution | Try It Yourself | The AI Operating System | Mathematical Description > Statistical Coding | Mathematical Structure in DNA | Physical World Inventions | The Full Spectrum | Where the Framework Transfers | Challenges Worth Entering | Three Parallel Tracks",,11,0,0,Archive / Legacy / Variants,archive_or_variant,-27.22,"BD × AI — 30 Years of Ideas, 18 Months of Execution",
